ImageId;YRelW;XRelH;utility
339;0.639130;0.335531;0.899990
339;0.656522;0.738095;0.899990
339;0.223188;0.616850;0.699970
340;0.914493;0.777289;1.000000
340;0.305797;0.615751;1.000000
340;0.307971;0.335531;0.899990
340;0.322464;0.738095;0.899990
341;0.744928;0.789744;1.000000
341;0.057246;0.612821;0.852085
341;0.063768;0.725275;0.835184
342;0.476812;0.790110;1.000000
342;0.768116;0.295604;1.000000
343;0.228986;0.790476;1.000000
343;0.913043;0.230037;0.968497
343;0.435507;0.296703;1.000000
343;0.771014;0.773626;1.000000
344;0.844203;0.706593;0.939694
344;0.647101;0.232234;1.000000
344;0.104348;0.297436;1.000000
344;0.439855;0.774359;1.000000
345;0.510145;0.707326;0.939194
345;0.315217;0.231868;1.000000
345;0.107246;0.774359;1.000000
346;0.175362;0.706960;0.939694
346;0.070290;0.240293;0.952395
346;0.779710;0.447253;1.000000
347;0.446377;0.446886;1.000000
347;0.928261;0.230037;0.961596
348;0.126812;0.447253;1.000000
348;0.681884;0.249451;1.000000
348;0.708696;0.804029;0.883588
349;0.349275;0.249084;1.000000
349;0.374638;0.803663;0.884888
349;0.866667;0.750549;0.899990
350;0.086957;0.250916;1.000000
350;0.081159;0.798168;0.949095
350;0.824638;0.792674;0.599960
350;0.592029;0.752015;0.899990
350;0.915942;0.505861;0.663266
351;0.259420;0.752381;1.000000
351;0.915217;0.720513;0.864986
351;0.610870;0.505128;0.687069
352;0.980435;0.705861;0.808881
352;0.594928;0.720513;0.875488
352;0.276812;0.504762;0.685669
353;0.757246;0.744689;1.000000
353;0.261594;0.720513;0.875488
354;0.939130;0.748718;0.958596
354;0.014493;0.718315;0.510551
354;0.775362;0.788278;1.000000
354;0.422464;0.746154;1.000000
355;0.626812;0.749817;0.977298
355;0.442754;0.788278;1.000000
355;0.107246;0.745421;1.000000
356;0.294203;0.749817;0.976598
356;0.131159;0.788645;1.000000
356;0.939130;0.726374;0.964896
357;0.678986;0.723077;1.000000
357;0.803623;0.264469;0.994399
357;0.892029;0.676190;0.783178
358;0.346377;0.723077;1.000000
358;0.470290;0.264103;0.995100
358;0.558696;0.675824;0.783778
359;0.074638;0.716850;0.970397
359;0.136232;0.264103;0.995800
359;0.226087;0.674725;0.782478
360;0.929710;0.777289;0.965797
360;0.901449;0.421978;0.859686
361;0.621739;0.778022;0.888289
361;0.076087;0.723077;0.699970
361;0.568116;0.421978;0.859686
362;0.287681;0.778388;0.889489
362;0.892754;0.609890;0.994099
362;0.972464;0.702198;0.828483
362;0.234783;0.421612;0.860086
363;0.897826;0.267766;0.699970
363;0.939130;0.859341;0.865987
363;0.600725;0.609890;1.000000
363;0.693478;0.717582;0.899990
364;0.670290;0.855678;0.699970
364;0.268116;0.609890;1.000000
364;0.360870;0.717216;1.000000
365;0.247826;0.267766;0.599960
365;0.346377;0.848718;0.599960
365;0.040580;0.609524;0.836784
365;0.054348;0.712821;0.672567
366;0.010870;0.268132;0.502850
366;0.083333;0.834432;0.684968
366;0.953623;0.384982;0.756076
368;0.740580;0.788645;0.942794
369;0.407971;0.789744;0.941094
370;0.073913;0.789011;0.941994
371;0.900725;0.722344;1.000000
371;0.869565;0.200366;0.899990
371;0.150725;0.723077;0.599960
372;0.547101;0.198535;1.000000
372;0.644928;0.710623;0.699970
372;0.875362;0.764835;0.756876
373;0.213768;0.198535;1.000000
373;0.313043;0.710256;0.599960
373;0.542029;0.763370;0.652965
373;0.763043;0.720513;0.799980
374;0.678986;0.383883;1.000000
374;0.209420;0.763004;0.651065
374;0.431159;0.721245;0.799980
375;0.344928;0.384249;1.000000
375;0.127536;0.715385;0.899990
376;0.945652;0.770696;0.852985
376;0.050725;0.373626;0.749375
377;0.739130;0.762271;1.000000
377;0.832609;0.750549;0.773977
377;0.821014;0.687179;0.992599
377;0.925362;0.385714;0.975498
378;0.404348;0.762637;1.000000
378;0.501449;0.750183;0.776078
378;0.486957;0.687179;0.992199
378;0.613768;0.385714;0.993099
379;0.120290;0.756044;0.899990
379;0.155072;0.687179;0.990999
379;0.281884;0.385348;0.895390
380;0.059420;0.757875;0.662266
381;0.876812;0.640659;1.000000
382;0.981159;0.266300;0.607361
382;0.561594;0.642125;1.000000
383;0.923913;0.777656;0.944894
383;0.943478;0.670696;0.891589
383;0.228986;0.642857;1.000000
384;0.605797;0.779121;0.954195
384;0.682609;0.696703;1.000000
384;0.761594;0.342125;0.899990
385;0.272464;0.779121;0.954195
385;0.349275;0.696337;1.000000
385;0.888406;0.764469;1.000000
385;0.429710;0.341758;0.799980
386;0.013768;0.784615;0.506351
386;0.071014;0.695971;1.000000
386;0.602899;0.764835;1.000000
386;0.097101;0.341392;0.799980
387;0.268841;0.765201;1.000000
388;0.049275;0.775824;0.942494
389;0.796377;0.788645;0.890489
389;0.939855;0.280220;0.859086
389;0.869565;0.634799;0.683468
390;0.785507;0.397436;1.000000
390;0.458696;0.789744;0.989899
390;0.857971;0.721978;0.599960
390;0.536957;0.635165;0.784778
390;0.860870;0.719780;0.799980
390;0.627536;0.276190;0.775778
391;0.452174;0.397802;1.000000
391;0.125362;0.789377;0.989099
391;0.525362;0.719414;0.799980
391;0.203623;0.634799;0.784178
391;0.290580;0.278388;0.680068
392;0.015217;0.259341;0.510651
392;0.120290;0.397802;1.000000
392;0.192754;0.721245;0.699970
392;0.191304;0.719780;0.799980
393;0.784058;0.293773;1.000000
394;0.450725;0.293773;1.000000
394;0.845652;0.298535;1.000000
395;0.112319;0.293773;1.000000
395;0.571739;0.297070;0.899990
395;0.917391;0.720147;0.940594
395;0.915217;0.780220;0.557756
396;0.852174;0.315018;0.937894
396;0.948551;0.754579;0.946195
396;0.238406;0.297070;0.899990
396;0.606522;0.719780;0.953295
397;0.518841;0.315018;0.936994
397;0.786957;0.450183;0.856786
397;0.657971;0.754579;0.994099
397;0.272464;0.719780;0.953695
398;0.184783;0.315385;0.936994
398;0.453623;0.450183;0.955396
398;0.323913;0.755678;0.991599
399;0.120290;0.450549;0.956096
399;0.960145;0.615385;0.637264
400;0.679710;0.316484;1.000000
400;0.960870;0.802930;0.733573
401;0.859420;0.663370;0.974597
401;0.347101;0.316484;1.000000
401;0.842754;0.747985;0.599960
401;0.686232;0.804762;1.000000
401;0.966667;0.687546;0.535154
402;0.525362;0.663370;0.973097
402;0.812319;0.650183;1.000000
402;0.065942;0.336264;0.963496
402;0.355072;0.804762;1.000000
403;0.190580;0.663370;0.972597
403;0.930435;0.363004;0.860486
403;0.479710;0.651282;1.000000
403;0.059420;0.801465;0.871687
404;0.627536;0.369597;0.885189
404;0.144928;0.652015;1.000000
404;0.841304;0.387179;1.000000
404;0.946377;0.389744;0.949295
405;0.295652;0.369597;0.886489
405;0.507246;0.387179;1.000000
405;0.708696;0.398535;1.000000
406;0.175362;0.387546;1.000000
406;0.373188;0.398535;1.000000
407;0.097826;0.401099;0.895190
407;0.901449;0.217216;1.000000
408;0.887681;0.764835;0.699970
408;0.936232;0.244322;0.937394
408;0.631884;0.221612;0.899990
409;0.623188;0.244322;0.847785
409;0.980435;0.415751;0.807981
409;0.299275;0.221612;0.899990
410;0.289855;0.244322;0.847785
410;0.778986;0.417216;1.000000
410;0.063768;0.213187;0.879688
411;0.444928;0.417582;1.000000
412;0.130435;0.417949;1.000000
412;0.818116;0.346154;1.000000
413;0.888406;0.615385;0.974297
413;0.561594;0.347253;1.000000
414;0.591304;0.619780;1.000000
414;0.236957;0.346886;1.000000
415;0.826812;0.287546;1.000000
415;0.256522;0.619780;1.000000
415;0.073913;0.326740;0.699970
416;0.944928;0.405861;0.949295
416;0.494928;0.287179;1.000000
416;0.036957;0.621245;0.926793
416;0.947826;0.597802;0.727273
417;0.618116;0.406227;0.954995
417;0.160145;0.287179;1.000000
417;0.713043;0.596337;0.884588
418;0.850725;0.604029;0.937294
418;0.286232;0.406960;0.957496
418;0.957971;0.388278;0.827283
418;0.379710;0.596337;0.884588
418;0.785507;0.322344;0.599960
419;0.518841;0.604396;0.936794
419;0.890580;0.787912;1.000000
419;0.976812;0.491209;0.911691
419;0.096377;0.595604;0.656166
419;0.929710;0.698168;0.799980
420;0.185507;0.604029;0.936394
420;0.723188;0.491941;0.974497
420;0.563043;0.787546;0.899990
420;0.676087;0.683516;0.799980
421;0.389855;0.492308;0.973897
421;0.231159;0.786813;0.899990
421;0.960870;0.174359;0.533553
421;0.342029;0.684982;0.799980
421;0.624638;0.683150;0.699970
422;0.968116;0.439194;0.918092
422;0.077536;0.491209;0.959496
422;0.659420;0.175824;1.000000
422;0.083333;0.683516;0.799980
422;0.290580;0.682784;0.699970
423;0.677536;0.442125;0.945095
423;0.326812;0.179121;1.000000
424;0.344203;0.441758;0.943694
424;0.976812;0.746886;0.613261
424;0.042029;0.187179;0.943694
425;0.801449;0.248718;0.940594
425;0.040580;0.442857;0.926293
425;0.913768;0.274725;1.000000
426;0.466667;0.248718;0.939594
426;0.605797;0.272894;1.000000
427;0.134783;0.248352;0.940094
427;0.273913;0.272527;1.000000
427;0.226812;0.375458;0.699970
428;0.836957;0.768498;0.899990
429;0.936957;0.675458;0.887689
429;0.545652;0.769597;0.799980
430;0.135507;0.236264;0.552255
430;0.920290;0.752381;0.574657
430;0.634783;0.674725;0.799980
430;0.213043;0.769597;0.799980
431;0.828986;0.801832;0.942694
431;0.302174;0.674359;0.699970
432;0.752174;0.779121;0.940594
432;0.494928;0.801465;0.941794
432;0.030435;0.674359;0.746075
433;0.418841;0.779121;0.939594
433;0.161594;0.801465;0.941794
433;0.876087;0.424542;1.000000
433;0.870290;0.667033;1.000000
434;0.085507;0.779121;0.940594
434;0.597101;0.423077;1.000000
434;0.568841;0.668132;1.000000
434;0.976087;0.630403;0.516852
435;0.260870;0.423077;1.000000
435;0.235507;0.668132;1.000000
435;0.736232;0.625641;0.799980
436;0.055797;0.420147;0.856986
436;0.031159;0.669963;0.831283
436;0.403623;0.625275;0.799980
437;0.903623;0.273993;1.000000
437;0.773913;0.659707;1.000000
437;0.094928;0.625275;0.788479
438;0.438406;0.659341;1.000000
438;0.581884;0.274725;1.000000
439;0.107971;0.658974;1.000000
439;0.248551;0.274725;1.000000
440;0.009420;0.243590;0.704470
441;0.794203;0.596337;0.785779
441;0.667391;0.638095;0.599960
442;0.460870;0.595971;0.686469
442;0.339130;0.637729;0.599960
443;0.128261;0.595604;0.787779
443;0.922464;0.595604;0.950395
443;0.904348;0.817582;0.981998
443;0.071014;0.639560;0.753975
443;0.936232;0.435165;0.554355
444;0.602899;0.595971;0.960696
444;0.585507;0.818315;0.993399
444;0.767391;0.607326;0.571357
445;0.272464;0.595971;0.961996
445;0.254348;0.818681;0.994799
445;0.434058;0.607692;0.573157
446;0.012319;0.819780;0.509651
446;0.098551;0.608059;0.576758
448;0.915942;0.746886;0.699970
448;0.024638;0.800366;0.510151
449;0.686957;0.736264;0.699970
449;0.100000;0.575458;0.551555
450;0.897101;0.273626;0.599960
450;0.353623;0.735531;0.799980
451;0.947101;0.743590;0.973897
451;0.911594;0.441392;0.960996
451;0.100725;0.734432;0.899990
452;0.622464;0.740659;0.981098
452;0.598551;0.440659;0.876888
453;0.289855;0.740293;0.982498
453;0.268841;0.441758;0.977798
453;0.805072;0.645055;1.000000
454;0.023913;0.447253;0.913691
454;0.471014;0.645055;0.899990
455;0.138406;0.645421;0.899990
455;0.943478;0.686813;0.638264
456;0.650725;0.695604;0.879888
457;0.316667;0.695238;0.879888
458;0.839130;0.745421;1.000000
459;0.505797;0.745055;1.000000
459;0.892754;0.775824;0.976198
460;0.171739;0.744689;1.000000
460;0.561594;0.773993;0.768977
461;0.226812;0.774725;0.869187
461;0.061594;0.760073;0.647365
462;0.881159;0.401099;0.899990
463;0.887681;0.344322;0.551755
463;0.283333;0.514652;0.597460
463;0.550725;0.402930;0.899990
464;0.217391;0.402564;0.899990
465;0.806522;0.311355;1.000000
465;0.904348;0.452381;0.993099
466;0.473188;0.310989;1.000000
466;0.621014;0.456777;1.000000
467;0.139130;0.310989;1.000000
467;0.287681;0.456777;1.000000
467;0.921014;0.725641;1.000000
468;0.932609;0.758974;0.962196
468;0.609420;0.724542;1.000000
469;0.606522;0.759341;0.968097
469;0.852174;0.678388;1.000000
469;0.274638;0.724176;1.000000
470;0.272464;0.759341;0.967397
470;0.523188;0.678388;1.000000
470;0.755797;0.753114;0.584558
470;0.755797;0.753846;0.583058
470;0.023188;0.698168;0.719972
471;0.189130;0.677289;1.000000
471;0.423188;0.752747;0.581458
471;0.422464;0.752747;0.581658
471;0.757971;0.730403;1.000000
471;0.820290;0.621978;1.000000
472;0.086957;0.753480;0.684168
472;0.088406;0.753846;0.581958
472;0.505797;0.623443;1.000000
472;0.427536;0.731868;1.000000
473;0.953623;0.387912;0.933693
473;0.114493;0.729304;1.000000
473;0.191304;0.624176;1.000000
474;0.677536;0.395604;0.995800
474;0.021739;0.633333;0.717672
475;0.344928;0.395604;0.996500
475;0.781159;0.224176;0.899990
476;0.053623;0.394139;0.954395
476;0.448551;0.224176;1.000000
477;0.116667;0.224908;1.000000
477;0.865942;0.672527;1.000000
478;0.891304;0.396703;1.000000
478;0.545652;0.671795;1.000000
479;0.567391;0.396337;1.000000
479;0.210870;0.672161;1.000000
480;0.234058;0.396703;1.000000
482;0.941304;0.437363;0.945595
483;0.710870;0.442491;1.000000
484;0.376812;0.442491;1.000000
484;0.978986;0.774359;0.608161
485;0.100000;0.442857;0.994599
486;0.892029;0.460806;0.762976
487;0.610870;0.461538;0.796980
488;0.278986;0.461538;0.596060
489;0.063043;0.470330;0.829483
493;0.927536;0.450549;0.935494
493;0.978986;0.207692;0.808881
494;0.639130;0.451648;0.960496
494;0.798551;0.231868;1.000000
495;0.305797;0.451282;0.959696
495;0.466667;0.230037;1.000000
495;0.949275;0.308425;0.947995
496;0.041304;0.452381;0.821482
496;0.693478;0.320879;1.000000
496;0.152174;0.230037;1.000000
497;0.360870;0.320879;1.000000
498;0.636957;0.215018;0.580658
498;0.075362;0.317949;1.000000
498;0.933333;0.626740;1.000000
498;0.813043;0.777656;0.770177
498;0.927536;0.764835;0.690669
499;0.304348;0.215018;0.679968
499;0.663043;0.626740;1.000000
499;0.820290;0.661905;0.699970
499;0.692029;0.758974;0.699970
500;0.328261;0.624908;1.000000
500;0.486957;0.662271;0.699970
500;0.355072;0.758242;0.599960
501;0.060145;0.624908;0.792879
501;0.152899;0.662637;0.799980
505;0.895652;0.363736;0.926793
505;0.148551;0.245421;0.799980
505;0.009420;0.720513;0.604760
506;0.561594;0.363370;0.926393
507;0.227536;0.363370;0.926893
507;0.751449;0.709158;1.000000
508;0.418841;0.708425;1.000000
508;0.818116;0.298535;1.000000
509;0.085507;0.708791;1.000000
509;0.518841;0.299267;1.000000
510;0.852174;0.215751;0.850785
510;0.193478;0.301099;1.000000
511;0.527536;0.216484;0.751975
511;0.898551;0.213553;0.565557
511;0.028261;0.370696;0.521452
512;0.186957;0.216117;0.756276
512;0.857971;0.316117;1.000000
513;0.705072;0.334799;0.772077
513;0.523913;0.316484;0.999800
514;0.371739;0.334799;0.872087
514;0.192029;0.316484;0.899790
514;0.877536;0.796337;0.868087
515;0.053623;0.333700;0.855586
515;0.583333;0.786813;0.799980
516;0.241304;0.787179;0.699970
517;0.853623;0.813919;1.000000
517;0.789130;0.300000;1.000000
517;0.767391;0.398901;1.000000
517;0.955797;0.705861;0.534253
518;0.570290;0.818315;1.000000
518;0.455072;0.299634;1.000000
518;0.434783;0.398901;1.000000
518;0.750725;0.732601;0.599960
518;0.960870;0.737363;0.637164
518;0.088406;0.618315;0.580558
519;0.238406;0.818315;1.000000
519;0.123188;0.300000;1.000000
519;0.113768;0.399634;1.000000
519;0.411594;0.732967;0.599960
519;0.678986;0.733333;0.584658
520;0.904348;0.758242;0.953895
520;0.047826;0.852381;0.930893
520;0.123188;0.728205;0.699970
521;0.948551;0.700000;0.939994
521;0.571014;0.758242;0.954795
522;0.658696;0.704396;0.980698
522;0.237681;0.758608;0.955196
523;0.324638;0.704396;0.981298
524;0.042754;0.709158;0.933993
524;0.930435;0.354212;0.988199
525;0.864493;0.760440;1.000000
525;0.631159;0.353846;0.899990
526;0.930435;0.259707;0.960096
526;0.544928;0.757509;1.000000
526;0.852899;0.817949;1.000000
526;0.960145;0.743590;0.828883
526;0.297101;0.354212;0.899990
527;0.649275;0.260073;1.000000
527;0.817391;0.302930;1.000000
527;0.213043;0.758608;1.000000
527;0.518841;0.816850;1.000000
527;0.702174;0.738828;0.899990
527;0.029710;0.350549;0.541554
528;0.481884;0.302564;1.000000
528;0.315942;0.260440;1.000000
528;0.185507;0.816850;1.000000
528;0.366667;0.739194;0.799980
529;0.149275;0.301832;1.000000
529;0.076812;0.740293;0.595260
531;0.884058;0.445055;1.000000
532;0.560145;0.445055;1.000000
532;0.758696;0.629304;0.974797
532;0.951449;0.627839;0.957996
532;0.964493;0.775458;0.728073
533;0.099275;0.802930;0.799980
533;0.226087;0.444689;1.000000
533;0.425362;0.628938;0.971897
533;0.700000;0.630037;1.000000
533;0.762319;0.736630;0.899990
534;0.094203;0.629304;0.969497
534;0.841304;0.701832;1.000000
534;0.366667;0.630403;1.000000
534;0.429710;0.738828;0.899990
535;0.516667;0.702564;1.000000
535;0.076812;0.631502;1.000000
536;0.950000;0.359707;0.956796
536;0.183333;0.702564;1.000000
537;0.668841;0.365201;1.000000
538;0.864493;0.346154;0.973197
538;0.335507;0.364835;1.000000
539;0.531884;0.345055;0.870987
539;0.050000;0.367033;0.968997
539;0.990580;0.428938;0.703570
539;0.886232;0.687912;1.000000
540;0.193478;0.345055;0.971497
540;0.756522;0.412454;1.000000
540;0.575362;0.687179;0.899990
541;0.741304;0.774725;0.953595
541;0.423188;0.411722;1.000000
541;0.793478;0.678755;0.980598
541;0.238406;0.689744;1.000000
541;0.553623;0.871795;0.588759
542;0.407971;0.777289;0.957396
542;0.098551;0.409158;1.000000
542;0.460870;0.678022;0.977298
542;0.869565;0.799267;0.696470
543;0.076087;0.775092;0.952995
543;0.125362;0.677656;0.982298
543;0.569565;0.798535;1.000000
543;0.750725;0.736996;0.799980
544;0.235507;0.799267;1.000000
544;0.768841;0.783883;0.799980
544;0.418116;0.736996;0.799980
544;0.954348;0.426007;0.638464
545;0.034058;0.789744;0.519452
545;0.119565;0.737729;0.887189
545;0.433333;0.783516;0.899990
545;0.655797;0.423077;0.569657
546;0.098551;0.785714;0.899990
546;0.320290;0.421978;0.667767
547;0.015217;0.304762;0.521452
547;0.985507;0.290110;0.806881
547;0.888406;0.426740;0.788879
548;0.735507;0.282051;1.000000
548;0.555072;0.426740;0.788879
548;0.878261;0.804762;1.000000
549;0.398551;0.283150;1.000000
549;0.221014;0.427473;0.789479
549;0.611594;0.804762;1.000000
550;0.079710;0.281685;1.000000
550;0.278261;0.803663;1.000000
551;0.831884;0.437729;1.000000
551;0.063043;0.803297;0.778378
552;0.955797;0.305861;0.538854
552;0.506522;0.437729;1.000000
552;0.792754;0.771429;0.692469
552;0.039130;0.775092;0.532153
553;0.823913;0.438462;0.598260
553;0.181884;0.437729;1.000000
553;0.459420;0.771429;0.592459
553;0.968116;0.671062;0.727773
554;0.491304;0.438828;0.597160
554;0.128261;0.771062;0.793879
554;0.759420;0.690110;1.000000
554;0.941304;0.772161;0.950595
555;0.157246;0.439194;0.697070
555;0.426812;0.690110;1.000000
555;0.701449;0.774359;1.000000
556;0.126087;0.689377;1.000000
556;0.369565;0.774359;1.000000
557;0.092029;0.773260;0.981998
557;0.745652;0.610623;0.991199
558;0.924638;0.709158;0.964896
558;0.412319;0.610623;0.991199
559;0.592754;0.709890;0.965197
559;0.871014;0.750549;1.000000
559;0.088406;0.609524;0.981798
560;0.258696;0.709890;0.965597
560;0.875362;0.443223;0.935894
560;0.563768;0.751282;1.000000
561;0.542754;0.443956;0.936294
561;0.912319;0.271429;0.933693
561;0.726812;0.459707;0.837484
561;0.229710;0.750916;1.000000
562;0.208696;0.443956;0.937294
562;0.393478;0.460073;0.837884
562;0.580435;0.271429;0.832983
562;0.917391;0.243956;0.740874
562;0.028986;0.755678;0.822582
562;0.917391;0.244322;0.541154
563;0.060145;0.459707;0.937494
563;0.247826;0.271429;0.833483
563;0.584783;0.244322;0.741074
564;0.253623;0.243956;0.840884
564;0.060145;0.391941;0.683568
564;0.250725;0.244322;0.541154
565;0.905072;0.315385;1.000000
566;0.614493;0.319780;1.000000
567;0.284783;0.320147;1.000000
567;0.861594;0.717216;0.699970
568;0.041304;0.325641;0.872287
568;0.528261;0.717216;0.594559
569;0.842754;0.423077;1.000000
569;0.196377;0.717582;0.699370
569;0.550000;0.311355;0.599960
570;0.509420;0.423077;1.000000
570;0.230435;0.312454;0.699970
571;0.175362;0.423443;1.000000
573;0.906522;0.600366;0.960496
573;0.918841;0.738462;1.000000
574;0.572464;0.600366;0.961096
574;0.600000;0.737363;1.000000
575;0.239855;0.600733;0.961096
575;0.265942;0.739560;1.000000
576;0.863043;0.707692;0.952295
576;0.013043;0.777656;0.606461
576;0.840580;0.773993;0.657966
577;0.529710;0.708425;0.953395
577;0.942754;0.620879;0.935594
577;0.509420;0.773626;0.660266
578;0.195652;0.708425;0.952895
578;0.620290;0.621245;0.943294
578;0.176812;0.773993;0.657966
579;0.286232;0.621245;0.943794
579;0.777536;0.348352;0.899990
580;0.448551;0.347985;0.899990
581;0.893478;0.295604;1.000000
581;0.115942;0.347985;1.000000
582;0.633333;0.296337;1.000000
583;0.892754;0.298535;1.000000
583;0.300725;0.296703;1.000000
583;0.924638;0.658242;0.988299
584;0.627536;0.297436;1.000000
584;0.071014;0.304396;1.000000
584;0.650725;0.659341;0.899990
585;0.294928;0.297070;1.000000
585;0.316667;0.659341;1.000000
586;0.850725;0.364835;1.000000
586;0.068116;0.287179;1.000000
